# x1,x2,y
1.278894712947058032e+00,4.054680997668034692e+00,-9.635998575060922278e+00
4.640342281989743078e+00,3.189320114241629867e+00,5.028639648669553708e+00
2.303514635176739933e-01,2.581715030674225364e+00,-3.145209686401746030e+00
4.313472679600380388e+00,1.710094712755266144e+00,7.333074163210890895e+00
4.956900918829632907e+00,2.346941385481785325e+00,8.217514042408252450e+00
1.000221820650524673e+00,1.242421063603909470e+00,-1.478353027201855241e-01
2.990120588393318624e+00,2.997997509773099978e+00,3.674206116491480767e-01
4.175183766425726084e+00,3.017707621263738371e+00,1.036330190803518736e+00
2.855013736180715078e+00,2.540662913170404380e+00,-9.224887621489099576e-01
3.056259019219548900e+00,3.530133953180525364e-01,2.457329635667772294e+00
1.757412865763385401e+00,8.647193473128733654e-01,4.452804968135715136e-02
3.534568655010216887e+00,4.148118126942507367e+00,-6.788897151354746029e+00
4.612185596476047422e+00,1.653917562606448399e+00,9.921904937011643000e+00
5.251791621472406968e-01,4.410699442157067773e-01,-9.508051150050407241e-01
3.853601590033431279e+00,3.874687592686426596e-01,7.874554926182252501e+00
5.670697314004813361e-01,2.797693676300442966e+00,-3.742431464438723765e+00
1.282646428907368463e+00,1.400219193122109740e+00,-5.183755544983279506e-01
2.261846656681441470e+00,4.012842588289911916e+00,-8.200246486376212118e+00
3.792088356396808635e+00,3.410523387758505720e+00,1.057938972751871320e+00
2.655619999035219170e-01,3.464347749976482316e+00,-7.478974809794008749e+00
3.827114102569584730e+00,1.771969136565589853e+00,5.821573681288985114e+00
4.507700685398928542e+00,2.017626172447930077e+00,9.317578906311121401e+00
1.273913479987142772e+00,2.524527006298427079e+00,-2.508655364623114448e+00
4.510852379629169739e+00,4.446570629955272302e+00,-3.631963543604109557e+00
7.489509236851848994e-01,1.541984494355353341e+00,1.036502533757763356e+00
4.746056349839394173e+00,4.784215204508518227e+00,-3.748318202667852539e+00
2.843306220438484022e+00,7.648934000074131268e-01,4.464641164445248833e+00
8.572693653609025910e-01,9.477969288126131264e-01,1.218861887946359746e-01
1.743275038349648032e+00,2.176890618282361523e+00,-1.365307645452885188e+00
3.859187019012021658e+00,3.183706769631903910e+00,2.280700181888629885e+00
1.043214320612811941e+00,4.229834578134073375e+00,-1.205239092560052505e+01
4.902983260625584983e+00,1.433986601599637645e+00,1.177771517198636886e+01
4.096799819995323944e+00,4.415418717485410482e+00,-4.537638823516660480e+00
3.781691619963824635e+00,1.508215193280193045e+00,5.127206659502821395e+00
3.270994141803082123e+00,2.098813470829165695e+00,1.443760838514431821e+00
2.244742680998272455e+00,1.409640257729209534e+00,2.137391430606563780e+00
3.171853621356252040e-01,3.778237075692809199e+00,-9.045882743272084525e+00
1.310250419385865506e+00,3.721619322000729646e+00,-8.263454441745961887e+00
1.795164289183840411e+00,1.488361335914345496e-01,2.118595100732447722e-01
4.919168671100385026e+00,3.464008479101419624e+00,4.053092780726274214e+00
1.609930497272692440e+00,2.876918439106705527e+00,-3.146310185479415988e+00
3.673139190169231849e+00,4.063229472016741894e+00,-4.810340385564715326e+00
1.952624794570382960e+00,3.120053530954769450e+00,-4.748513672565717769e+00
4.974668218644172413e+00,3.337188941482944315e+00,6.744385418830406209e+00
3.658015065605474625e+00,4.422107805431212846e+00,-7.781076683698278096e+00
3.633335280496019504e-01,4.393104290838300230e+00,-1.007080642110393498e+01
2.878206958013567185e+00,1.335302960543407025e+00,4.814052162391245560e+00
4.910928012490244576e+00,8.628756047851354749e-01,1.053418499664809715e+01
3.624671418465355011e+00,1.683723746163083401e+00,6.320116563668351617e+00
2.325349016693395443e-01,1.072791630190403911e+00,1.952163299394304108e+00
1.386021992906504297e+00,4.543432166504425496e+00,-1.026438024432529872e+01
2.639964014003121084e-01,4.827148759120493793e+00,-1.559925810374323696e+01
4.318986290885784562e+00,3.390167943461807276e+00,2.212674885569364314e+00
3.160137524121382047e+00,4.794291151154823183e+00,-8.863395240345951720e+00
4.642733054276210858e+00,2.094975837433331378e+00,7.850240696012656727e+00
2.713539212230583253e+00,1.602779084570473689e+00,1.357153646751562359e+00
3.162818610276427744e+00,1.502036004528721325e+00,4.470937509384519615e+00
1.918681639765682068e+00,3.013419627317365901e+00,-3.261823396637804517e+00
4.054318512883227754e+00,4.267737224546558572e+00,-5.178056359851648693e+00
8.773848171049020150e-01,4.279496117022280721e+00,-1.241493272885345434e+01
3.475724959454950636e+00,2.460084600484555128e+00,3.844380855607649750e+00
2.390867214494502679e+00,3.249914149535959584e+00,-2.284157201613364663e+00
1.303404817913494274e+00,3.094834097010395357e+00,-4.457457832477116355e+00
2.968108253562268040e+00,2.581402647610923751e+00,1.347493170104101301e+00
3.515142861130155616e+00,4.972675207795899333e+00,-1.126939999980255891e+01
1.660921487510608197e-01,2.316108214409948740e+00,-3.954676368677240816e+00
4.912874189145877146e-01,1.939085648654793603e+00,-9.425778820345180886e-01
4.158726777697975052e+00,1.040011216750950096e+00,8.769956258816517192e+00
4.631491464742297559e+00,1.841682422243254180e+00,8.296748042829118930e+00
4.046850787595078991e+00,2.015865845341045404e+00,6.106102462831228372e+00
6.669042982442485723e-01,4.060001089513220585e+00,-8.975161651580553013e+00
9.360694794825724641e-01,4.577477226948055034e+00,-1.099239045827420824e+01
2.182573967638061330e+00,3.472362901177525440e+00,-5.193230237818942996e+00
7.569606438560139150e-01,2.660928345575787723e+00,-3.290309495476809953e+00
2.572747307535838690e+00,4.476079934764731760e+00,-9.582683708824912827e+00
1.268738294310379100e+00,3.554715976439628999e+00,-5.254987861881609490e+00
1.320737874269049428e+00,9.351921610592794920e-01,1.017612518321746151e+00
4.161943042703344808e+00,2.041080420847146693e-01,9.437267887526934018e+00
6.348467416846964584e-01,3.857677313052922496e+00,-9.245265302867430535e+00
5.458453615553121585e-01,2.948375837764425356e+00,-3.614257202669727054e+00
6.191700654759563216e-01,2.314799450353492993e+00,-3.110463936528892859e+00
3.494751342997728827e+00,2.264176051008095492e+00,3.859270981438120085e+00
4.318253456100274335e+00,7.594059248393736361e-01,9.935876963258669647e+00
3.949058171842462883e+00,2.698250416617451020e+00,1.406299151065391051e+00
4.897944401296995487e+00,2.887764806359991887e+00,7.088416390970731840e+00
1.501747491091017128e+00,3.628388272883742882e+00,-7.396840119034547634e+00
3.983986277886929273e+00,2.333225307787093250e+00,3.501281484112955589e+00
2.695029275905857169e+00,3.031439379968850822e+00,-3.934824382192996683e+00
2.522313991926192323e+00,2.762262711372112989e+00,-2.025006695589097738e+00
3.658764537240704495e+00,2.237573735526042995e+00,1.639594132070395283e+00
4.444319949117685020e+00,7.080084147221199498e-01,7.884764593999055826e+00
2.537487996899173037e+00,3.236790550580681103e+00,-5.004324037151368643e+00
2.167401422711391135e+00,4.757842098700219680e+00,-1.217117691693011317e+01
3.340502963348773946e+00,1.858780732430243443e+00,4.406250394639664059e+00
2.183555437382386444e+00,3.703536347887548708e+00,-5.820958197676008972e+00
1.186496004926335779e+00,2.882029163100989333e+00,-4.607202614815699704e+00
3.868664117095473198e+00,1.943609874858587716e+00,6.528282190895256853e+00
3.436943049870799793e-01,3.815232818078881483e+00,-8.462928239508316963e+00
3.858352990756946932e-01,1.052399592811814610e+00,1.610539446539876351e+00
4.266179986949186542e+00,1.431147892178488590e+00,6.830165138625167387e+00
3.090044218619673710e+00,4.158109687593755766e+00,-7.069856733494638945e+00
3.574769076204225904e+00,4.732376273782812781e+00,-7.244069133347290190e+00
2.858818788816739787e+00,3.801886763680704551e+00,-3.988821474613726714e+00
1.779143283157107014e+00,9.583081522376568628e-01,3.124331850176538694e+00
2.475016905431004499e-02,1.318685149201044737e+00,-7.414973164672393757e-01
2.336971978856931642e+00,3.025950202790039345e+00,-2.023103643753765279e+00
4.093835828968562573e+00,2.711837277280018554e+00,1.447053046757266426e+00
3.929552763920974190e+00,2.030305950827963279e+00,5.391476509022917085e+00
2.801995339713913680e+00,2.792819570806736706e+00,-1.134072741531670259e+00
1.642876780138120996e+00,2.924775040702494611e+00,-4.652261248352083101e+00
4.253836756584764345e+00,4.008208329061929476e+00,-9.773543855076620712e-01
3.950609933516985972e+00,4.845232605466664566e+00,-8.821521397617583915e+00
1.101761487726286681e+00,8.037444831445494930e-01,-3.017984303814125191e-02
4.840389690419405255e+00,4.564189759797326884e-01,1.189576827754758881e+01
9.810115620616416399e-01,4.898323977075396130e+00,-1.448365317509364303e+01
1.509870672032694205e+00,6.273762275651029174e-01,1.251589206625202788e+00
2.311047670142456933e+00,2.195656542227945707e+00,-1.206171966038110943e+00
4.467712665498365432e+00,4.721952125379820231e+00,-4.679183741502239258e+00
4.333929879849051758e+00,1.808621234809371536e+00,6.960454369900948457e+00
1.459712073035177582e+00,1.689033233801646716e+00,-2.143725055977212524e-01
2.691330051048268501e-01,2.415928346886989431e+00,-4.098616615293777521e+00
1.028356165833002045e+00,4.716194470472659717e+00,-1.476781589717321630e+01
4.479266984949265007e-01,1.070933259926051262e+00,2.298730657678194511e+00
2.618582570485411765e+00,1.942287203239061899e+00,3.158282153211414034e+00
1.303553380408051243e-02,4.993317329657295467e+00,-1.630210879853763117e+01
2.654833755311472920e+00,1.880304720724195633e+00,1.668658546205756155e+00
1.840786683228672338e+00,1.420151051714915624e+00,-4.151959719949929184e-01
8.682699244968550278e-01,9.112511387623728476e-01,9.058621635163317531e-01
1.916862864364687891e-01,1.591644795162509007e+00,-2.649261639590021034e+00
4.963361946261241719e+00,2.251796809746736683e-01,1.317687498826675530e+01
1.173465882335198884e+00,2.941384259119448341e+00,-4.653192146460062517e+00
4.551846515656582604e+00,1.173748704953792021e-01,8.819232118853069124e+00
3.023725918702987236e+00,2.631953944119253208e+00,1.186027883716016751e+00
2.913611763881249317e+00,1.018475346006018079e+00,3.649280186822688066e+00
2.440943600986321016e+00,2.159466571511248212e+00,-5.038639357873802016e-01
2.649896540245848087e+00,7.730723728763977398e-01,1.353104489071260019e+00
2.595413943242378174e+00,3.534750560250931706e+00,-3.327248803068969085e+00
4.531413462703937967e+00,2.944514525508198588e+00,5.953102288768723938e+00
1.602480384439613381e+00,5.260117151497667454e-01,7.845156318810038165e-01
1.106190137515347116e+00,2.404327688222720916e+00,-2.920954901505314893e-01
4.810770562832966668e-01,4.478715138228252179e+00,-1.378298435944835632e+01
4.368461755220523379e+00,4.355694439329266920e+00,-4.029717478106448425e+00
1.102857511785372280e+00,4.671132776321888613e+00,-1.117153817971065877e+01
2.184275398998127837e+00,4.671573080020671398e+00,-1.041389989562985008e+01
3.311962202569050273e+00,5.094256961776288950e-01,6.916284133310333537e+00
1.521487326270609231e+00,2.727115477824070489e+00,-1.085983252281253364e+00
1.745860818969177108e+00,2.069082291066104418e+00,-2.416187868129267002e+00
1.661811602653403552e+00,4.922792054006652762e-01,-1.820651275580891237e-01
8.999250353438398298e-01,3.219319835180522560e+00,-4.756852002066291440e+00
2.393672137726023941e+00,9.736839137693026336e-01,1.389779325442650926e+00
3.588017455904098263e+00,3.456323025965193363e+00,-3.194775370631599110e+00
3.653603500874222476e+00,4.680574983235208819e+00,-9.996366619254782648e+00
1.234322664310500528e+00,5.666057074935226812e-02,1.454416940351231258e+00
2.163749252197216144e+00,4.318274666476323631e+00,-9.890419084128533100e+00
4.547957744547433734e+00,1.153857603525963338e+00,7.559365432568857734e+00
4.303545948977898661e+00,2.516593145495431560e+00,4.350311884338118773e+00
3.536763265499657916e+00,3.543471077948773251e-01,7.259543760729848749e+00
2.109147712331209235e+00,4.267405914514785792e+00,-1.009084507803568265e+01
4.169834769640878847e-01,4.989846715935553068e-02,-5.047322194734087386e-01
2.215579562877772801e+00,2.829003334673622749e+00,-2.559893781753289410e+00
4.897136949898532876e+00,2.559537123589074703e+00,7.882667831643399126e+00
3.580716626536917691e+00,2.544132188033259467e+00,1.488389610875021862e+00
4.280974031749528841e+00,4.741744511465172174e+00,-8.031351818540203524e+00
3.133858253403872141e+00,3.229792769748888848e+00,-1.394895729962766895e+00
1.760581407447798341e+00,4.501452609598267429e+00,-9.694602484123262087e+00
9.066014705185215794e-01,1.641885560791002785e+00,1.873458033822776869e-01
3.875070230516628467e+00,4.267710622540263898e+00,-3.433577478640470915e+00
2.160878189348686362e+00,2.894852492021042778e+00,-1.850104592355755972e+00
2.951982501521970281e+00,2.644839006206347598e+00,-1.052061489558977270e+00
2.668564365452370080e+00,7.773514721944646544e-01,2.011073273904991687e+00
3.455610481250523058e+00,4.082486188161726925e-01,7.454794963748835102e+00
5.796227045596497041e-01,4.371441455807276277e+00,-1.189329083567276513e+01
1.432249035445020136e+00,4.809803739505847275e+00,-1.500210571015646011e+01
1.437053979077696386e+00,4.352401216234725645e+00,-9.188404681131384422e+00
9.908061148299179832e-01,1.199579380583899901e+00,-6.777022145935913677e-01
4.131937327857868603e+00,3.057958683386041709e-01,9.803592655611202744e+00
3.219746241724956271e+00,4.495815252926883332e+00,-8.382086622431252465e+00
1.400623716353344150e-01,2.892999647142291408e+00,-6.049103603031892540e+00
6.458712103721081510e-01,2.222401681360930414e-01,-9.013256661248074675e-01
4.890364792646101577e+00,3.417529591067947070e+00,3.757628168973439653e+00
3.465038596795743331e+00,1.769852815423294423e+00,3.547995136471838062e+00
3.120087131381910517e+00,1.462926453976975516e+00,1.756977480978024975e+00
1.778492952008053241e+00,3.836855731282777793e+00,-9.203774113007934687e+00
4.757269771058095564e+00,3.600040000807785745e+00,1.740498698785219567e+00
3.620455502198011155e-01,2.769837893720864308e+00,-4.277268807790758132e+00
1.706148058323577299e+00,2.041135905684256624e+00,-1.890581959777979160e+00
4.376933366278522364e+00,3.514909068234785217e+00,2.109332948295844723e+00
2.517021477288003961e+00,1.143814974274452556e+00,4.073125404676542161e+00
4.713387926482509371e+00,4.122356743067964402e+00,-1.339972002611752755e+00
4.449379214231459656e+00,4.667039989340840300e+00,-5.072728359364854889e+00
1.646427158356432052e+00,3.763066091079800390e+00,-8.243590565990171370e+00
2.592322464055516917e+00,5.868808043151901854e-01,4.010958310611319355e+00
6.482811206606797771e-01,4.890125354012248016e-01,3.904578504376756687e-01
6.332851812766326915e-02,4.002107325186488040e+00,-7.966483560552468646e+00
1.110553166618414966e+00,4.892712156042539284e+00,-1.294562466973752102e+01
2.588221897266176352e+00,1.399915791280897936e+00,1.641371454346974179e+00
5.998063715636220428e-01,2.442474574225021122e+00,-1.666407874751976603e+00
8.136585006521590557e-02,1.229055469806614287e+00,-6.414880548337762445e-01
2.065150792382130618e+00,4.240089861123813364e+00,-8.021840814585251778e+00
1.975805029301092031e-01,2.944317171635012720e+00,-4.672105809815937150e+00
1.747199330041526721e-01,4.313272296281426499e+00,-9.669520542246994310e+00
1.159006131304015641e+00,2.104549902137489603e+00,-1.837017775003014330e+00
2.044515232686246353e+00,3.768080426575938446e+00,-8.599243858443092137e+00
4.403756394509793282e+00,1.513227521289284283e+00,8.431814690777093446e+00
2.148880744226367323e+00,1.860301689507710687e+00,1.164562291566716867e+00
4.789864025492912347e+00,8.163767687940820528e-01,1.236179346823048597e+01
3.024277837449585782e+00,1.843242599721128805e-02,3.302012874438073897e+00
2.410572142030838805e+00,2.453664190448295201e+00,5.207171660867346841e-01
1.889779096950643389e+00,3.635934726734813438e+00,-5.623905977403768297e+00
2.391823786813120911e+00,1.727104908662393523e+00,2.464961998534662690e+00
1.617584995902942691e+00,4.093243430877560485e+00,-7.820982261485710296e+00
3.568467618951992826e+00,9.370882562775650904e-01,6.047232514916130341e+00
4.428673363816457709e+00,4.482175448866665413e-01,1.106834064654918137e+01
2.222551649462930712e+00,2.993050604590102637e+00,-4.414962411390907171e+00
3.306848277441069683e+00,3.061748166237788116e+00,-2.424447518515882471e+00
1.705024271816512060e+00,2.973888936310086883e+00,-1.881750570423041058e+00
6.804400345518679671e-01,4.183415330056915238e+00,-1.123744740021478172e+01
4.178871614461129091e+00,1.988989920912553888e-01,8.841807521971869477e+00
1.615531387354162129e+00,4.761463390474369284e+00,-1.288907975380935866e+01
1.859354583984874631e+00,4.649618110732348875e+00,-1.382979979463404163e+01
1.949826271708940517e+00,4.216331000979028687e+00,-1.000544193706818064e+01
3.690332682887644378e+00,3.012529886436307258e+00,-6.349415655005175019e-02
1.605403794371004222e+00,3.847666905851482300e-01,8.787728204284670497e-01
2.153095036569518950e-02,4.735331781601109569e+00,-1.316080728620683260e+01
3.041750450436170317e-01,3.028132708099649406e+00,-3.459003241221742186e+00
2.062687819059530803e+00,4.628441705096817849e+00,-1.004903866655039124e+01
4.094430514250543496e+00,3.686130903321394037e-01,8.077616852124130276e+00
2.156801207748663796e+00,4.858626184704717410e-01,1.884386440596422574e+00
4.690012415947075297e+00,4.655336032634260768e+00,-4.040745800687460587e+00
2.476460837048795938e+00,2.054994535004839751e+00,2.336298736761823314e+00
3.212167882300085875e+00,3.365690328328574399e+00,-3.633754914914563372e+00
2.113231321715956845e+00,1.094942216214259023e+00,3.036297881967949586e+00
4.537549462519528731e+00,4.405427168953797157e+00,-3.420811449908324864e+00
1.583849830248527102e+00,7.439712935790210313e-01,2.221599093394969415e+00
4.722797249214383264e+00,2.769018448458683945e+00,7.849851965786774244e+00
4.428393572700767278e-01,1.850861469536571047e+00,-1.262239152639153428e+00
1.612659775007697638e+00,3.362216538865556714e+00,-6.115807621927457305e+00
8.407941074069175125e-01,2.817440694856532257e+00,-5.246554021006998525e+00
4.133840279286787656e+00,3.567795464164957853e+00,1.678206811580009505e+00
3.655012571147057798e+00,2.511856668708947637e+00,3.744540610066580566e+00
1.069937073931076510e+00,3.006863211685812942e+00,-3.909928244538793951e+00
2.492040416722953733e+00,3.593161404879056775e+00,-4.984685376447991700e+00
2.076810215455382913e+00,2.727407445769713945e-01,2.999707688903898717e+00
4.923870826492543706e+00,1.034042428564346805e-01,1.385194080995600174e+01
1.064948249782973200e+00,3.354720004615465268e+00,-7.499872459513788669e+00
5.617357843720349742e-01,2.717557211626565383e+00,-2.207956997503409013e+00
1.721813782105618973e-01,4.111715448670473450e+00,-1.105203297189160594e+01
1.037585369011558845e+00,4.240501150757520321e+00,-8.683350171166742015e+00
2.384981031077448854e-01,3.716322620432843671e-01,1.643142608890011624e+00
3.857871454208573248e+00,6.939988988634832046e-01,7.310389915273432848e+00
1.420248694397098888e+00,3.380705162391663521e+00,-4.234489822258957759e+00
3.245465321749696042e+00,1.427602561739160780e-01,5.835349054399706858e+00
1.742857353128602238e+00,1.795657034117863926e+00,-1.024272142282186104e+00
1.860877393144976244e+00,4.723852401612158580e+00,-1.260078231999371390e+01
3.719134674897355719e+00,3.462210775806851437e+00,-1.558208277290096477e+00
3.916624870516505208e+00,4.166607999051912259e+00,-5.234904093668430569e+00
1.373432803238544553e-01,3.472418569839758051e-01,-1.203603301873480191e+00
1.846142343513359485e+00,3.639210132903061723e+00,-6.414866086179737081e+00
3.784271490702567853e+00,3.696236031338245853e-01,4.882313461991600434e+00
4.218342742386021804e+00,3.841267549013242188e+00,-5.821492328314892273e-01
1.879140593645176160e+00,1.916949019379825980e+00,-6.473073031426455071e-01
3.549910016814115554e+00,4.127214365279060715e+00,-5.714710785687229233e+00
3.184347168049977972e-01,8.130484742985283342e-01,3.852859678085316930e-01
3.354239234857803620e+00,2.391999768308150198e+00,7.501967749521802897e-01
2.469565840194214879e+00,3.360623396327150347e-01,3.176972322979859431e+00
1.631304301907435139e+00,3.331489023455412202e+00,-3.442063294224570136e+00
2.572029701999099416e+00,1.297369727576625387e+00,4.001889154041545993e+00
1.344963454542649206e+00,5.220488313860388585e-01,1.670204960095600377e-01
9.982537097508065171e-01,2.425821483306035198e+00,-2.401405755630629635e+00
3.473124765161543337e+00,3.421197226843139649e+00,-2.153634621150466444e+00
1.136216933369579296e+00,2.030196589300528043e+00,-1.259785936637768833e+00
1.852827126873655583e+00,4.234427251841766271e+00,-9.527089120721582205e+00
1.693197780311752609e+00,1.465262208477030592e-01,3.881181561377411438e-01
3.499514583296625680e-01,4.490498456487653556e+00,-1.292553771673816421e+01
2.058030543223642539e+00,6.012042081825114126e-01,4.614472062055772206e-01
3.838409305772909175e+00,3.435305715261357307e+00,-1.364255814231186692e+00
4.981253774939256473e+00,4.102968449058249867e+00,2.604985057396397075e+00
1.727756036028538222e-01,4.255378635087329720e+00,-1.308717168172968215e+01
6.225476313852290611e-01,1.181908286964428623e+00,3.190245095684540733e-01
7.575853802232540568e-01,3.235877570059924047e+00,-6.926041767049403219e+00
3.746033546230889577e+00,3.358448560825554985e+00,-2.417534767759986103e+00
3.818749513978075827e-01,1.661009436017730323e+00,-2.369893812848665959e+00
9.063450904536196617e-02,4.507753588828941282e+00,-1.145542195047197609e+01
2.318985048775649815e+00,1.194523373800253641e+00,4.029842967211149762e+00
1.697177248312735642e+00,3.852843309268367378e+00,-7.913063421701894029e+00
2.850418005247408182e+00,2.914115590829217339e+00,-3.144598200135913402e+00
2.137499535655035254e-01,1.443072182365868761e+00,3.124658026046179815e-01
1.382117695397868662e+00,4.628652219543672786e+00,-1.317740341105880830e+01
1.807583079841886153e+00,6.555493924293565033e-01,7.800091668718931448e-01
1.025152030789663993e+00,4.099053609548600541e+00,-9.985644523664568339e+00
1.087021743256310735e+00,1.782626622000254013e+00,1.344810415977775175e-01
1.206592756961345492e+00,3.117033671375254222e+00,-3.748396681345074644e+00
3.925274979111331053e+00,3.362408094223210853e+00,-1.920683074282967029e+00
2.139632583974184321e+00,4.863791709859135004e+00,-1.338690720664213529e+01
4.644222617209408988e+00,2.826406198376111512e+00,6.354121970704213140e+00
3.714103898235947110e+00,1.709892014149344552e-01,4.445406463436524902e+00
5.765823921374607641e-01,4.859337344874361975e+00,-1.596340046742252028e+01
1.306878715818743375e+00,4.627839647931530465e+00,-1.098616479398345191e+01
4.495248494302957809e+00,2.463170504061527044e+00,5.667989790951521556e+00
3.739996058633733966e+00,4.772872075329971153e+00,-9.901481639761415821e+00
2.403853537094498005e+00,3.691142676645010390e+00,-4.499184841281329561e+00
3.710899026077478791e+00,4.883562159351518162e+00,-8.900007053988851169e+00
2.255431214510189797e+00,4.586938583407508929e+00,-9.658150517043322836e+00
2.724053573298180098e+00,2.893752198087092609e+00,-3.473042948419495346e+00
2.209841332690797966e+00,3.085344716292773626e+00,-4.209030590765669544e+00
3.330384511434411721e+00,4.852364882464821338e-01,5.598386296804703122e+00
1.327863961951712968e+00,3.680322301201695900e+00,-7.560848936284740418e+00
9.118127378012291784e-01,2.575462384712750019e+00,-3.038498446923395768e+00
2.115414926438907273e+00,2.087829670190144871e+00,4.404414218289336436e-01
4.001214288782196427e+00,2.289004367069102486e+00,3.273235494507406695e+00
4.419718202701722554e+00,6.287256238945382325e-02,7.598664936796056146e+00
3.441603461692989807e+00,5.161020416849720904e-01,5.218407443542197655e+00
3.997204551176261500e+00,1.768628770352259627e+00,6.259186397592428008e+00
2.529783788777288489e+00,1.661644226384149103e+00,-8.638035405645561049e-02
3.393319212731988888e+00,3.836414936659873209e+00,-2.408029088733902423e+00
3.691025089869570230e+00,4.384516636440721760e-01,4.455735654369307852e+00
3.043572275913369651e+00,3.934356130841145660e+00,-6.245954482945631270e+00
3.255637422662138736e+00,4.986865758194262810e+00,-1.313053695746847183e+01
1.851269489573622584e+00,1.189186188516133669e-01,2.061933831652253080e+00
3.910961772990402263e+00,1.923981049033511415e+00,6.778232369707081872e+00
4.083279944539818018e+00,4.844073628157609335e+00,-7.151863340062591057e+00
1.494700102793078411e+00,8.160650710404948605e-01,9.216022473001816984e-02
4.236810093861043125e-01,2.304468978930963807e+00,-4.140488763289044805e+00
3.104105740497322241e+00,2.242766045578437062e+00,1.398491690911040530e+00
4.156184497221407703e+00,2.189395149337006075e+00,5.591698391600750107e+00
2.311538421401643006e+00,4.589447232000413379e+00,-1.227393817810331988e+01
4.217779902642992962e-02,1.599360333408290202e+00,-1.156606281267391623e-01
1.906773662868073593e+00,3.249073909125601123e+00,-4.896895456333870911e+00
1.664782426654245917e+00,4.300257281811795451e+00,-9.064977164733083015e+00
4.876216829116398088e+00,3.548195160499221235e+00,4.429699581931032526e+00
4.052718536667349269e+00,4.613730567794071646e+00,-6.265012328965427812e+00
3.746950040607021748e+00,1.095960150913182218e+00,7.120115872095666987e+00
4.185278261620339890e+00,1.960771403873505125e+00,4.363937206731621998e+00
3.136034155516736366e+00,2.535709897413079172e+00,-7.009601310580195754e-01
4.438548775490727571e+00,1.251048255774860340e+00,8.659331184201047193e+00
